VNUM	LOCALE_NAME	
1	Yang	
80006	Lingou aur (500kk Yang)
80007	Lingou aur (2 Mil. Yang)
80008	Bucata de aur
80014	MD Voucher (100)
80015	MD Voucher (50)
80016	MD Voucher (20)
80017	MD Voucher (5)
80018	MD Voucher (1)
90001	Sticla goala de apa
90002	Sticla de Apa
90003	Cristal
90004	Piatra Pretioasa
90005	Piatra Acvatica
90006	Piatra Spiritului
90007	Mineral
90010	Piatra de Fundament
90011	Bustean
90012	Placaj
90013	Pula
49123	Potiune Putere
51003	Sfera Magica(verde)
51004	Sfera Magica(albastra)
51005	Sfera Magica(rosie)
100000	Elixirul Timpului (S)
100001	Elixirul Timpului (M)
100002	Elixirul Timpului (L)
85009	Certificate of Reversal+
79504	Sageata nelimitata
62310	Titlu TikTok
62311	Titlu Aggressive
62312	Titlu Mad
62313	Titlu Diamond
62314	Titlu Gold
62315	Titlu Sumo
62316	Titlu Platinum
62317	Titlu Master
62318	Titlu Silver
62319	Titlu Bad
62320	Titlu Emerald
62321	Titlu Cruel
62322	Titlu Chellenger
62323	Titlu Demon
62324	Titlu Grand Master
62325	Titlu Devil
62326	Titlu VIP
62327	Titul Furious
62328	Titlu Wild
62329	Titlu YouTube
62330	Titlu Bronze
79505	Okey-Card
79506	Cardset
71194	Cufar misterios
71195	Cufar argintiu
71196	Cufar auriu
72325	Transmutation Reversal
33028	Cufar 2vs2 pe rase
33029	Cufar 5vs5
53268	Lycan Maddaus
53269	Lycaninho
39063	Refresh Gaya Market
39064	Gaya Market Expansion
50926	Piatra Lucioasa
90055	Cadou
90056	Cufar PVP RANDOM
71500	Effect Love
11910	Plein Box (M)
11920	Gucci Box (M)
11930	Plein Box (F)
11940	Gucci Box (F)
90057	Cufar 2V2 Random
90058	Christmas Box
90059	Pirate Box
9615	Perso War (M)
9616	Perso Ninja (M)
9617	Perso Sham (F)
9618	Perso Celest (M)
9619	Perso Shaman (M)
9730	Louis Vuitton (Sura)
9731	Perso Hacker (Ninja)
41600	Costum Summer(M)
41601	Costum Summer 2(M)
41602	Costum Summer(F)
41603	Costum Summer 2(F)
45290	Freza Summer(M)
45291	Freza Summer 2(M)
45292	Freza Summer(F)
45293	Freza Summer 2(F)
59000	Personalizat (M)
59001	Personalizat (F)
59002	Freza Perso (M)
59003	Freza Perso (F)
21970	Personalizat #piixu (M)
21971	Freza perso #piixu (M)
21975	Sihastru Eternity (M)
21976	Sihastru Eternity (F)
21977	Freza Eternity (M)
21978	Freza Eternity (F)
35000	Gucci Athero
21972	Freza Piixu (M)
21973	Perso Piixu (M)
22976	Costum Anghel (M)
22977	Freza Anghel (M)
61001	Ticket Tombola
481	Armura King Story
482	Costum King Story
483	Platosa King Story
484	Vesmant King Story
581	Armura King Intunecat
582	Costum King Intunecat
583	Platosa King Intunecat
584	Vesmant King Intunecat
681	Armura King Gold
682	Costum King Gold
683	Platosa King Gold
684	Vesmant King Gold
781	Armura King White
782	Costum King White
783	Platosa King White
784	Vesmant King White
881	Armura King Demonic
882	Costum King Demonic
883	Platosa King Demonic
884	Vesmant King Demonic
59000	Costum Gri War
59010	Costum Gri Ninja
59020	Costum Gri Sura
59030	Costum Gri Shaman
59040	Beta Blue War
59050	Beta Blue Ninja
59060	Beta Blue Sura
59070	Beta Blue Shaman
59100	Beta Black War
59110	Beta Black Ninja
59120	Beta Black Sura
59130	Beta Black Shaman
59140	Beta Green War
59150	Beta Green Ninja
59160	Beta Green Sura
59170	Beta Green Shaman
59200	Beta Pink War
59210	Beta Pink Ninja
59220	Beta Pink Sura
59230	Beta Pink Shaman
59240	Otel Nirvana War
59250	Otel Nirvana Ninja
59260	Otel Nirvana Sura
59270	Otel Nirvana Shaman
59300	Otel Gold War
59310	Otel Gold Ninja
59320	Otel Gold Sura
59330	Otel Gold Shaman
59340	Otel Maro War
59350	Otel Maro Ninja
59360	Otel Maro Sura
59370	Otel Maro Shaman
59400	Otel Roz War
59410	Otel Roz Ninja
59420	Otel Roz Sura
59430	Otel Roz Shaman
59440	Otel Rosu War
59450	Otel Rosu Ninja
59460	Otel Rosu Sura
59470	Otel Rosu Shaman
59500	Otel Verde War
59510	Otel Verde Ninja
59520	Otel Verde Sura
59530	Otel Verde Shaman
59540	Otel Vanilla War
59550	Otel Vanilla Ninja
59560	Otel Vanilla Sura
59570	Otel Vanilla Shaman
59600	Costum War (Random)
59610	Costum War (Random)
59620	Costum War (Random)
59630	Costum War (Random)
59640	Costum War (Random)
59650	Costum War (Random)
59660	Costum War (Random)
59670	Costum War (Random)
59680	Costum War (Random)
59690	Costum War (Random)
59700	Costum War (Random)
59710	Costum Ninja (Random)
59720	Costum Ninja (Random)
59730	Costum Ninja (Random)
59740	Costum Ninja (Random)
59750	Costum Ninja (Random)
59760	Costum Ninja (Random)
59770	Costum Ninja (Random)
59780	Costum Ninja (Random)
59790	Costum Ninja (Random)
59800	Costum Ninja (Random)
59810	Costum Ninja (Random)
59820	Costum Shaman (Random)
59830	Costum Shaman (Random)
59840	Costum Shaman (Random)
59850	Costum Shaman (Random)
59860	Costum Shaman (Random)
59870	Costum Shaman (Random)
59880	Costum Shaman (Random)
59890	Costum Shaman (Random)
59900	Costum Shaman (Random)
59910	Costum Shaman (Random)
59920	Costum Shaman (Random)
59930	Costum Sura (Random)
59940	Costum Sura (Random)
59950	Costum Sura (Random)
59960	Costum Sura (Random)
59970	Costum Sura (Random)
59980	Costum Sura (Random)
59990	Costum Sura (Random)
60000	Costum Sura (Random)
60010	Costum Sura (Random)
60020	Costum Sura (Random)
60030	Costum Sura (Random)
41690	Nefacut (M)
41692	Nefacut (F)
41691	Dreaduri Demonic(M)
41693	Dreaduri Demonic(F)
41013	Costum Bresle (M)
41014	Costum Bresle (F)
41911	Sihastru VIP(M)
41912	Sihastru VIP(F)
900	Costum Inceput(M/F)
910	Costum Inceput(F)
920	Frizura Inceput(M/F)
930	Frizura Inceput (F)
940	Frizura Ninja (F)
950	Frizura Sura (F)
960	Frizura Shaman (F)
990	Costum Akatsuki
991	Frizura Akatsuki
95100	Fum Argintiu
96300	Effect Galben Armura
96301	Effect Alb Armura
96302	Effect Turcoaz Armura
96303	Effect Rosu Armura
96304	Effect Mov Armura
96305	Effect Roz Armura
96306	Effect Portocaliu Armura
96307	Effect Verde Armura
96308	Effect Albastru Armura
60031	Sihastru Rosu(M)	
60032	Sihastru Rosu(F)	
60033	Sihastru Galben(M)
60034	Sihastru Galben(F)
60035	Sihastru Albastru(M)
60036	Sihastru Albastru(F)
60037	Sihastru Verde(M)
60038	Sihastru Verde(F)
60039	Dreaduri Rosii(M)
60040	Dreaduri Rosii(F)
60041	Dreaduri Galbene(M)
60042	Dreaduri Galbene(F)
60043	Dreaduri Albastre(M)
60044	Dreaduri Albastre(F)
60045	Dreaduri Verzi(M)
60046	Dreaduri Verzi(F)
60047	Armura Beta Albastra
60048	Costum Beta Albastra
60049	Platosa Beta Albastra
60050	Imbracaminte Beta Albastra
60051	Armura Beta Rosie
60052	Costum Beta Rosie
60053	Platosa Beta Rosie
60054	Imbracaminte Beta Rosie
60055	Armura Beta Gri
60056	Costum Beta Gri
60057	Platosa Beta Gri
60058	Imbracaminte Beta Gri
60059	Armura Beta Neagra
64050	Armura Beta Neagra+0
64051	Armura Beta Neagra+1
64052	Armura Beta Neagra+2
64053	Armura Beta Neagra+3
64054	Armura Beta Neagra+4
64055	Armura Beta Neagra+5
64056	Armura Beta Neagra+6
64057	Armura Beta Neagra+7
64058	Armura Beta Neagra+8
64059	Armura Beta Neagra+9
60060	Costum Beta Neagra
64040	Costum Beta Neagra+0
64041	Costum Beta Neagra+1
64042	Costum Beta Neagra+2
64043	Costum Beta Neagra+3
64044	Costum Beta Neagra+4
64045	Costum Beta Neagra+5
64046	Costum Beta Neagra+6
64047	Costum Beta Neagra+7
64048	Costum Beta Neagra+8
64049	Costum Beta Neagra+9
60061	Platosa Beta Neagra
64030	Platosa Beta Neagra+0
64031	Platosa Beta Neagra+1
64032	Platosa Beta Neagra+2
64033	Platosa Beta Neagra+3
64034	Platosa Beta Neagra+4
64035	Platosa Beta Neagra+5
64036	Platosa Beta Neagra+6
64037	Platosa Beta Neagra+7
64038	Platosa Beta Neagra+8
64039	Platosa Beta Neagra+9
60062	Imbracaminte Beta Neagra
64020	Imbracaminte Beta Neagra+0
64021	Imbracaminte Beta Neagra+1
64022	Imbracaminte Beta Neagra+2
64023	Imbracaminte Beta Neagra+3
64024	Imbracaminte Beta Neagra+4
64025	Imbracaminte Beta Neagra+5
64026	Imbracaminte Beta Neagra+6
64027	Imbracaminte Beta Neagra+7
64028	Imbracaminte Beta Neagra+8
64029	Imbracaminte Beta Neagra+9
60063	Armura Cianit
64060	Armura Cianit+0
64061	Armura Cianit+1
64062	Armura Cianit+2
64063	Armura Cianit+3
64064	Armura Cianit+4
64065	Armura Cianit+5
64066	Armura Cianit+6
64067	Armura Cianit+7
64068	Armura Cianit+8
64069	Armura Cianit+9
60064	Costum Cianit
64070	Costum Cianit+0
64071	Costum Cianit+1
64072	Costum Cianit+2
64073	Costum Cianit+3
64074	Costum Cianit+4
64075	Costum Cianit+5
64076	Costum Cianit+6
64077	Costum Cianit+7
64078	Costum Cianit+8
64079	Costum Cianit+9
60065	Platosa Kyanit
64080	Platosa Cianit+0
64081	Platosa Cianit+1
64082	Platosa Cianit+2
64083	Platosa Cianit+3
64084	Platosa Cianit+4
64085	Platosa Cianit+5
64086	Platosa Cianit+6
64087	Platosa Cianit+7
64088	Platosa Cianit+8
64089	Platosa Cianit+9
60066	Imbracaminte Kyanit
64090	Imbracaminte Cianit+0
64091	Imbracaminte Cianit+1
64092	Imbracaminte Cianit+2
64093	Imbracaminte Cianit+3
64094	Imbracaminte Cianit+4
64095	Imbracaminte Cianit+5
64096	Imbracaminte Cianit+6
64097	Imbracaminte Cianit+7
64098	Imbracaminte Cianit+8
64099	Imbracaminte Cianit+9
60067	Armura Zodiac
64100	Armura Zodiac+0
64101	Armura Zodiac+1
64102	Armura Zodiac+2
64103	Armura Zodiac+3
64104	Armura Zodiac+4
64105	Armura Zodiac+5
64106	Armura Zodiac+6
64107	Armura Zodiac+7
64108	Armura Zodiac+8
64109	Armura Zodiac+9
60068	Costum Zodiac
64110	Costum Zodiac+0
64111	Costum Zodiac+1
64112	Costum Zodiac+2
64113	Costum Zodiac+3
64114	Costum Zodiac+4
64115	Costum Zodiac+5
64116	Costum Zodiac+6
64117	Costum Zodiac+7
64118	Costum Zodiac+8
64119	Costum Zodiac+9
60069	Platosa Zodiac
64120	Platosa Zodiac+0
64121	Platosa Zodiac+1
64122	Platosa Zodiac+2
64123	Platosa Zodiac+3
64124	Platosa Zodiac+4
64125	Platosa Zodiac+5
64126	Platosa Zodiac+6
64127	Platosa Zodiac+7
64128	Platosa Zodiac+8
64129	Platosa Zodiac+9
60070	Imbracaminte Zodiac
64130	Imbracaminte Zodiac+0
64131	Imbracaminte Zodiac+1
64132	Imbracaminte Zodiac+2
64133	Imbracaminte Zodiac+3
64134	Imbracaminte Zodiac+4
64135	Imbracaminte Zodiac+5
64136	Imbracaminte Zodiac+6
64137	Imbracaminte Zodiac+7
64138	Imbracaminte Zodiac+8
64139	Imbracaminte Zodiac+9
60071	Sabie Kyanit
64140	Sabie Cianit+0
64141	Sabie Cianit+1
64142	Sabie Cianit+2
64143	Sabie Cianit+3
64144	Sabie Cianit+4
64145	Sabie Cianit+5
64146	Sabie Cianit+6
64147	Sabie Cianit+7
64148	Sabie Cianit+8
64149	Sabie Cianit+9
60072	Lama Kyanit
64150	Lama Cianit+0
64151	Lama Cianit+1
64152	Lama Cianit+2
64153	Lama Cianit+3
64154	Lama Cianit+4
64155	Lama Cianit+5
64156	Lama Cianit+6
64157	Lama Cianit+7
64158	Lama Cianit+8
64159	Lama Cianit+9
60073	Pumnal Kyanit
64160	Pumnal Cianit+0
64161	Pumnal Cianit+1
64162	Pumnal Cianit+2
64163	Pumnal Cianit+3
64164	Pumnal Cianit+4
64165	Pumnal Cianit+5
64166	Pumnal Cianit+6
64167	Pumnal Cianit+7
64168	Pumnal Cianit+8
64169	Pumnal Cianit+9
60074	Arc Kyanit
64170	Arc Cianit+0
64171	Arc Cianit+1
64172	Arc Cianit+2
64173	Arc Cianit+3
64174	Arc Cianit+4
64175	Arc Cianit+5
64176	Arc Cianit+6
64177	Arc Cianit+7
64178	Arc Cianit+8
64179	Arc Cianit+9
60075	Clopot Kyanit
64180	Clopot Cianit+0
64181	Clopot Cianit+1
64182	Clopot Cianit+2
64183	Clopot Cianit+3
64184	Clopot Cianit+4
64185	Clopot Cianit+5
64186	Clopot Cianit+6
64187	Clopot Cianit+7
64188	Clopot Cianit+8
64189	Clopot Cianit+9
60076	Evantai Kyanit
64190	Evantai Cianit+0
64191	Evantai Cianit+1
64192	Evantai Cianit+2
64193	Evantai Cianit+3
64194	Evantai Cianit+4
64195	Evantai Cianit+5
64196	Evantai Cianit+6
64197	Evantai Cianit+7
64198	Evantai Cianit+8
64199	Evantai Cianit+9
60077	Sabie Zodiac
64200	Sabie Zodiac+0
64201	Sabie Zodiac+1
64202	Sabie Zodiac+2
64203	Sabie Zodiac+3
64204	Sabie Zodiac+4
64205	Sabie Zodiac+5
64206	Sabie Zodiac+6
64207	Sabie Zodiac+7
64208	Sabie Zodiac+8
64209	Sabie Zodiac+9
60078	Lama Zodiac
64210	Lama Zodiac+0
64211	Lama Zodiac+1
64212	Lama Zodiac+2
64213	Lama Zodiac+3
64214	Lama Zodiac+4
64215	Lama Zodiac+5
64216	Lama Zodiac+6
64217	Lama Zodiac+7
64218	Lama Zodiac+8
64219	Lama Zodiac+9
60079	Pumnal Zodiac
64220	Pumnal Zodiac+0
64221	Pumnal Zodiac+1
64222	Pumnal Zodiac+2
64223	Pumnal Zodiac+3
64224	Pumnal Zodiac+4
64225	Pumnal Zodiac+5
64226	Pumnal Zodiac+6
64227	Pumnal Zodiac+7
64228	Pumnal Zodiac+8
64229	Pumnal Zodiac+9
60080	Arc Zodiac
64230	Arc Zodiac+0
64231	Arc Zodiac+1
64232	Arc Zodiac+2
64233	Arc Zodiac+3
64234	Arc Zodiac+4
64235	Arc Zodiac+5
64236	Arc Zodiac+6
64237	Arc Zodiac+7
64238	Arc Zodiac+8
64239	Arc Zodiac+9
60081	Clopot Zodiac
64240	Clopot Zodiac+0
64241	Clopot Zodiac+1
64242	Clopot Zodiac+2
64243	Clopot Zodiac+3
64244	Clopot Zodiac+4
64245	Clopot Zodiac+5
64246	Clopot Zodiac+6
64247	Clopot Zodiac+7
64248	Clopot Zodiac+8
64249	Clopot Zodiac+9
60082	Evantai Zodiac
64250	Evantai Zodiac+0
64251	Evantai Zodiac+1
64252	Evantai Zodiac+2
64253	Evantai Zodiac+3
64254	Evantai Zodiac+4
64255	Evantai Zodiac+5
64256	Evantai Zodiac+6
64257	Evantai Zodiac+7
64258	Evantai Zodiac+8
64259	Evantai Zodiac+9
60083	Armura King GODS
60084	Costum King GODS
60085	Platosa King GODS
60086	Vesmant King GODS
60087	Armura GODS
60088	Costum GODS
60089	Platosa GODS
60090	Vesmant GODS
60091	Armura Beta
64260	Armura Beta+0
64261	Armura Beta+1
64262	Armura Beta+2
64263	Armura Beta+3
64264	Armura Beta+4
64265	Armura Beta+5
64266	Armura Beta+6
64267	Armura Beta+7
64268	Armura Beta+8
64269	Armura Beta+9
60092	Costum Beta
64270	Costum Beta+0
64271	Costum Beta+1
64272	Costum Beta+2
64273	Costum Beta+3
64274	Costum Beta+4
64275	Costum Beta+5
64276	Costum Beta+6
64277	Costum Beta+7
64278	Costum Beta+8
64279	Costum Beta+9
60093	Platosa Beta
64280	Platosa Beta+0
64281	Platosa Beta+1
64282	Platosa Beta+2
64283	Platosa Beta+3
64284	Platosa Beta+4
64285	Platosa Beta+5
64286	Platosa Beta+6
64287	Platosa Beta+7
64288	Platosa Beta+8
64289	Platosa Beta+9
60094	Vesmant Beta
64290	Vesmant Beta+0
64291	Vesmant Beta+1
64292	Vesmant Beta+2
64293	Vesmant Beta+3
64294	Vesmant Beta+4
64295	Vesmant Beta+5
64296	Vesmant Beta+6
64297	Vesmant Beta+7
64298	Vesmant Beta+8
64299	Vesmant Beta+9
60095	Sabie Beta
64300	Sabie Beta+0
64301	Sabie Beta+1
64302	Sabie Beta+2
64303	Sabie Beta+3
64304	Sabie Beta+4
64305	Sabie Beta+5
64306	Sabie Beta+6
64307	Sabie Beta+7
64308	Sabie Beta+8
64309	Sabie Beta+9
60096	Sabie Beta (BM)
60097	Cutit Beta
64310	Cutit Beta+0
64311	Cutit Beta+1
64312	Cutit Beta+2
64313	Cutit Beta+3
64314	Cutit Beta+4
64315	Cutit Beta+5
64316	Cutit Beta+6
64317	Cutit Beta+7
64318	Cutit Beta+8
64319	Cutit Beta+9
60098	Arc Beta
64320	Arc Beta+0
64321	Arc Beta+1
64322	Arc Beta+2
64323	Arc Beta+3
64324	Arc Beta+4
64325	Arc Beta+5
64326	Arc Beta+6
64327	Arc Beta+7
64328	Arc Beta+8
64329	Arc Beta+9
60099	Clopot Beta
64330	Clopot Beta+0
64331	Clopot Beta+1
64332	Clopot Beta+2
64333	Clopot Beta+3
64334	Clopot Beta+4
64335	Clopot Beta+5
64336	Clopot Beta+6
64337	Clopot Beta+7
64338	Clopot Beta+8
64339	Clopot Beta+9
60100	Eventai Beta
64340	Eventai Beta+0
64341	Eventai Beta+1
64342	Eventai Beta+2
64343	Eventai Beta+3
64344	Eventai Beta+4
64345	Eventai Beta+5
64346	Eventai Beta+6
64347	Eventai Beta+7
64348	Eventai Beta+8
64349	Eventai Beta+9
60101	Fum Fulger Armura
60102	Fum Fulger Arma
60103	Efect Aripi (Zana)
60104	Fum Albastru Arma
60105	Efect Aripi (Rosu)
60106	Fum Portocaliu Arma
60107	Fum Violet Armura
60108	Fum Violet Arma
60109	Efect Aripi (Sirena)
60110	Fum Rosu Arma
60111	Efect Aripi (Verde)
60112	Fum Verde Arma
60113	Fum Turcoaz Armura
60114	Fum Turcoaz Arma
60115	Fum Galben Armura
60116	Fum Galben Arma
60117	Fum Alb Armura
60118	Fum Alb Arma
60119	Fum Negru Armura
60120	Fum Negru Arma
60121	Efect Aripi (Liliac)
60122	Fum Tricolor Arma
60123	Fum Youtube Armura
60124	Fum Youtube Arma
60125	Skin Sabie Vara
60126	Skin Cutit Vara
60127	Skin Arc Vara
60128	Skin Lama Vara
60129	Skin Clopot Vara
60130	Skin Evantai Vara
60131	Costume Vultur(M)
64350	Costume Vultur(M)
60132	Costume Vultur(F)
64351	Costume Vultur(F)
60133	Freza Vultur(M)
64352	Freza Vultur(M)
60134	Freza Vultur(F)
64353	Freza Vultur(F)
60135	Costume Ramadan(M)
60136	Costume Ramadan(F)
60137	Freza Ramadan(M)
60138	Freza Ramadan(F)
60139	Costume Ramadan 2(M)
60140	Costume Ramadan 2(F)
60141	Freza Ramadan 2(M)
60142	Freza Ramadan 2(F)
60143	Costume Samurai(M)
60144	Costume Samurai(F)
60145	Freza Samurai(M)
60146	Freza Samurai(F)
60147	Costume Samurai 2(M)
60148	Costume Samurai 2(F)
60149	Freza Samurai 2(M)
60150	Freza Samurai 2(F)
60151	Costume Onorabil(M)
60152	Costume Onorabil(F)
60153	Freza Onorabil(M)
60154	Freza Onorabil(F)
60155	Costume Onorabil 2(M)
60156	Costume Onorabil 2(F)
60157	Freza Onorabil 2(M)
60158	Freza Onorabil 2(F)
60159	Costum Demon Mov(M)
60160	Costum Demon Mov(F)
60161	Costum Demon Alb(M)
60162	Costum Demon Alb(F)
60163	Frizura Demon Mov(M)
60164	Frizura Demon Mov(F)
60165	Frizura Demon Alba(M)
60166	Frizura Demon Alba(F)
60167	Costum Imperial I (M)
60168	Costum Imperial I (F)
60169	Costum Imperial II (M)
60170	Costum Imeprial II (F)
60171	Frizura Imperiala I (M)
60172	Frizura Imperiala I (F)
60173	Frizura Imperiala II (M)
60174	Frizura Imperiala II (F)
60175	Costum Gheara Neagra(M)
60176	Costum Gheara Neagra(F)
60177	Costum Gheara Argintie(M)
60178	Costum Gheara Argintie(F)
60179	Frizura Gheara Neagra(M)
60180	Frizura Gheara Neagra(F)
60181	Frizura Gheara Argintie(M)
60182	Frizura Gheara Argintie(F)
60183	Power Rangers I(M)
64354	Power Rangers I(M)
64366	Power Rangers I(M)
64367	Power Rangers I(M)
60184	Power Rangers I(F)
64355	Power Rangers I(F)
64368	Power Rangers I(F)
64369	Power Rangers I(F)
60185	Power Rangers II(M)
64356	Power Rangers II(M)
60186	Power Rangers II(F)
64357	Power Rangers II(F)
60187	Frizura Rangers I(M)
64358	Frizura Rangers I(M)
64362	Frizura Rangers I(M)
64363	Frizura Rangers I(M)
60188	Frizura Rangers I(F)
64359	Frizura Rangers I(F)
60189	Frizura Rangers II(M)
64360	Frizura Rangers II(M)
60190	Frizura Rangers II(F)
64361	Frizura Rangers II(F)
64364	Frizura Rangers II(F)
64365	Frizura Rangers II(F)
91000	Ticket Perso. Freza
91001	Ticket Perso. Costum
91002	Ticket Perso. Arma
91003	Ticket Perso. Nume
91004	Ticket Perso. Titlu
91005	Ticket Perso. Freza Extra
91006	Ticket Perso. Costum Extra
91007	Ticket Perso. Costum King
91008	Ticket Perso. Arma Extra
60191	Costum Agape Red(M)
60192	Costum Agape Red(F)
60193	Freza Agape Red(M)
60194	Freza Agape Red(F)
60195	Costum Agape Yellow(M)
60196	Costum Agape Yellow(F)
60197	Freza Agape Yellow(M)
60198	Freza Agape Yellow(F)
60199	Costum Agape Blue(M)
60200	Costum Agape Blue(F)
60201	Freza Agape Blue(M)
60202	Freza Agape Blue(F)
60203	Costum Agape White(M)
60204	Costum Agape White(F)
60205	Freza Agape White(M)
60206	Freza Agape White(F)
60207	Costum Agape Black(M)
60208	Costum Agape Black(F)
60209	Freza Agape Black(M)
60210	Freza Agape Black(F)
60211	Costum Agape Pink(M)
60212	Costum Agape Pink(F)
60213	Freza Agape Pink(M)
60214	Freza Agape Pink(F)
60215	Costum Agape Green(M)
60216	Costum Agape Green(F)
60217	Freza Agape Green(M)
60218	Freza Agape Green(F)
60219	Effect Arma Galben
60220	Effect Arma Alb
60221	Effect Arma Turcoaz
60222	Effect Arma Rosu
60223	Effect Arma Mov
60224	Effect Arma Roz
60225	Effect Arma Orange
60226	Effect Arma Verde
60227	Effect Arma Blue
60228	Dragon
60229	Dragon
60230	Sabie Mistic
60231	Lama Mistic
60232	Pumnal Mistic
60233	Arc Mistic
60234	Clopot Mistic
60235	Evantai Mistic
60236	Skin 2V2 Sabie
60237	Skin 2V2 Lama
60238	Skin 2V2 Pumnal
60239	Skin 2V2 Arc
60240	Skin 2V2 Clopot
60241	Skin 2V2 Evantai
60242	Armura King Staff 
60243	Costum King Staff
60244	Platosa King Staff
60245	Vesmant King Staff
60246	Costum 2V2 War
60247	Costum 2V2 Ninja
60248	Costum 2V2 Sura
60249	Costum 2V2 Shaman
60250	Armura Dragon
60251	Costum Dragon
60252	Platosa Dragon
60253	Vesmant Dragon
60254	Sabie Dragon
60255	Lama Dragon
60256	Pumnal Dragon
60257	Arc Dragon
60258	Clopot Dragon
60259	Evantai Dragon
62460	Sabie Rubin+0
62461	Sabie Rubin+1
62462	Sabie Rubin+2
62463	Sabie Rubin+3
62464	Sabie Rubin+4
62465	Sabie Rubin+5
62466	Sabie Rubin+6
62467	Sabie Rubin+7
62468	Sabie Rubin+8
62469	Sabie Rubin+9
62369	Lama Rubin
62470	Lama Rubin+0
62471	Lama Rubin+1
62472	Lama Rubin+2
62473	Lama Rubin+3
62474	Lama Rubin+4
62475	Lama Rubin+5
62476	Lama Rubin+6
62477	Lama Rubin+7
62478	Lama Rubin+8
62479	Lama Rubin+9
62370	Cutite Rubin
62480	Cutite Rubin+0
62481	Cutite Rubin+1
62482	Cutite Rubin+2
62483	Cutite Rubin+3
62484	Cutite Rubin+4
62485	Cutite Rubin+5
62486	Cutite Rubin+6
62487	Cutite Rubin+7
62488	Cutite Rubin+8
62489	Cutite Rubin+9
62371	Arc Rubin
62490	Arc Rubin+0
62491	Arc Rubin+1
62492	Arc Rubin+2
62493	Arc Rubin+3
62494	Arc Rubin+4
62495	Arc Rubin+5
62496	Arc Rubin+6
62497	Arc Rubin+7
62498	Arc Rubin+8
62499	Arc Rubin+9
62372	Clopot Rubin
62450	Clopot Rubin+0
62451	Clopot Rubin+1
62452	Clopot Rubin+2
62453	Clopot Rubin+3
62454	Clopot Rubin+4
62455	Clopot Rubin+5
62456	Clopot Rubin+6
62457	Clopot Rubin+7
62458	Clopot Rubin+8
62459	Clopot Rubin+9
62373	Evantai Rubin
62440	Evantai Rubin+0
62441	Evantai Rubin+1
62442	Evantai Rubin+2
62443	Evantai Rubin+3
62444	Evantai Rubin+4
62445	Evantai Rubin+5
62446	Evantai Rubin+6
62447	Evantai Rubin+7
62448	Evantai Rubin+8
62449	Evantai Rubin+9
62374	Freza 2V2 War(M)
62375	Freza 2V2 War(F)
62376	Freza 2V2 Ninja(M)
62377	Freza 2V2 Ninja(F)
62378	Freza 2V2 Sura(M)
62379	Freza 2V2 Sura(F)
62380	Freza 2V2 Shaman(M)
62381	Freza 2V2 Shaman(F)
25106	Cufar Peste Jigsaw
25107	Cufar Peste Jigsaw Delux
25111	Cufar Peste Auriu (S)
25112	Cufar Peste Auriu (M)
25113	Cufar Peste Auriu (L)
25114	Costum De Baie(M)
25115	Costum De Baie(F)
25116	Sapca(M)
25117	Palarie(F)
9990	Pergament Grad Perso.
600005	Pergament Schimba Nume
18000	Curea de In 
18000	Curea de In 
18010	Curea de Piele
18020	Curea de Lux
18030	Cureaua Iscusintei
18040	Cureaua Regelui
18050	Cureaua Spiritului 
18060	Curea din Rune 
18070	Cureaua Marelui Urs  
18080	Cureaua Sufletului 
25118	Devil costume (M)
25119	Devil costume (F)
48601	Devil's Sword PC
48608	Devil's Sword PGM
48604	Devil's Lance
48602	Devil's Knife
48603	Devil's Arc
48605	Devil's Bell
48606	Devil's Fan
48607	Fum Devil Armura
48609	Effect Rosu Arma
30799	Ankh chart
30800	Piece of pergamen
30801	Piece of pergamen
30802	Piece of pergamen
30803	Piece of pergamen
30804	Bundle of wisdom
30805	The Ankh key
30806	Ancient pyramid chest
30807	Costum Frica (M)
30816	Costum Frica (F)
30808	Freza Frica (M)
30815	Freza Frica (F)
30809	Skin Sabie Frica
30810	Skin Lama Frica
30811	Skin Pumnal Frica
30812	Skin Arc Frica
30813	Skin Evantai Frica
30814	Skin Clopot Frica
30845	Sabie Egyptean
30846	Lama Egyptean
30847	Pumnal Egyptean
30848	Arc Egyptean
30849	Evantai Egyptean
30850	Clopot Egyptean
30851	Sabie Egyptean
30852	Freza Egyptean (M)
30853	Freza Egyptean (F)
30854	Costum Egyptean (M)
30855	Costum Egyptean (F)
30856	Skin Sabie Oriental
30857	Skin Lama Oriental
30858	Skin Pumnal Oriental
30859	Skin Arc Oriental
30860	Skin Evantai Oriental
30861	Skin Clopot Oriental
30862	Sabie Oriental
30863	Costum Samurai Rosu M
30864	Costum Samurai Rosu F
30865	Freza Demon Samurai I M
30866	Freza Demon Samurai I F
30867	Costum Samurai Argintiu M
30868	Costum Samurai Argintiu F
30869	Freza Demon Samurai II M
30870	Freza Demon Samurai II F
30871	Costum Demon Samurai I M
30872	Costum Demon Samurai I F
30873	Costum Demon Samurai II M
30874	Costum Demon Samurai II F
30875	Sabie Demon Samurai
30876	Lama Demon Samurai
30877	Pumnal Demon Samurai
30878	Arc Demon Samurai
30879	Evantai Demon Samurai
30880	Clopot Demon Samurai
30881	Spada Demon Samurai
30882	Costum Ramadan III M
30883	Costum Ramadan III F
30884	Costum Ramadan IV M
30885	Costum Ramadan IV F
30886	Sabie Crystal
30887	Pumnal Crystal
